city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
2,0.624,0,1,1,0,0,17,6,0,2,106,1.0
17,0.924,0,0,1,0,0,2,0,0,0,9,0.0
12,0.804,0,0,0,1,0,2,6,0,0,48,0.0
0,0.92,0,0,0,0,0,0,6,0,5,22,0.0
4,0.767,0,0,0,0,0,17,5,1,0,22,0.0
3,0.789,1,1,0,0,0,3,5,1,0,43,1.0
0,0.92,0,0,0,1,0,7,0,0,0,23,0.0
6,0.92,0,0,0,0,0,1,3,0,5,92,0.0
22,0.754,1,0,2,0,0,20,3,0,4,57,1.0
0,0.92,1,0,2,0,0,11,0,0,0,163,1.0
9,0.926,1,1,0,2,0,2,0,0,2,48,0.0
2,0.624,0,0,0,0,0,13,2,0,0,78,1.0
28,0.893,1,0,0,0,0,6,0,0,5,11,0.0
8,0.913,0,0,0,2,0,0,4,0,4,46,0.0
0,0.92,0,0,0,1,0,0,4,0,1,91,0.0
0,0.92,0,0,0,1,0,14,0,1,1,59,0.0
32,0.682,0,0,0,0,0,13,0,1,3,51,0.0
36,0.897,0,0,0,1,0,0,0,1,1,63,0.0
0,0.92,0,0,0,0,0,20,1,2,0,90,0.0
10,0.8270000000000001,0,0,1,2,0,6,4,0,0,77,0.0
0,0.92,0,0,0,1,0,0,4,0,1,126,0.0
0,0.92,1,1,0,0,3,21,4,0,1,56,1.0
2,0.624,0,1,1,2,3,17,4,0,2,34,0.0
9,0.926,0,0,0,1,1,6,4,0,3,34,0.0
0,0.92,0,0,0,1,5,1,4,0,3,43,0.0
16,0.884,0,0,0,0,0,1,7,0,1,70,0.0
73,0.698,1,0,0,1,0,16,0,0,4,6,0.0
36,0.897,0,0,0,1,0,6,2,0,3,42,0.0
2,0.624,0,0,0,1,0,19,6,0,0,150,0.0
25,0.55,0,0,0,0,0,2,6,0,5,102,1.0
6,0.92,0,0,0,1,0,11,6,0,0,39,1.0
9,0.926,1,1,1,1,0,12,6,4,0,196,0.0
33,0.802,0,1,0,0,0,0,5,0,0,316,0.0
62,0.89,0,0,0,1,0,13,4,0,1,27,0.0
0,0.92,0,0,0,0,2,9,0,0,4,8,0.0
9,0.926,0,0,0,4,2,0,0,0,0,18,0.0
4,0.767,1,0,0,1,0,18,0,0,4,29,1.0
0,0.92,0,0,0,0,0,2,1,0,0,21,0.0
43,0.925,0,0,0,0,0,0,4,0,0,86,0.0
4,0.767,0,1,2,1,0,11,4,0,5,74,1.0
99,0.645,0,0,0,1,0,19,4,0,5,11,0.0
9,0.926,0,1,0,1,0,5,4,0,2,6,0.0
15,0.91,0,0,0,0,2,3,0,5,0,13,0.0
38,0.925,0,0,0,1,5,19,5,2,0,52,0.0
0,0.92,0,0,0,0,2,9,0,0,1,3,0.0
2,0.624,0,0,0,0,0,9,0,0,1,128,0.0
2,0.624,0,0,0,0,0,2,1,3,0,88,1.0
0,0.92,0,0,2,3,0,0,6,0,1,52,0.0
0,0.92,0,0,0,1,0,0,4,0,0,79,0.0
52,0.727,0,0,1,0,0,6,4,0,1,24,0.0
0,0.92,0,0,0,0,0,18,5,0,5,292,0.0
2,0.624,0,0,1,1,0,3,5,0,0,4,0.0
9,0.926,0,0,0,0,0,5,0,0,3,42,0.0
2,0.624,0,0,0,1,0,21,2,0,1,54,1.0
0,0.92,0,1,0,0,1,4,2,0,5,78,1.0
2,0.624,0,1,1,2,1,2,0,1,0,316,1.0
27,0.698,0,1,0,2,1,17,0,0,0,13,0.0
0,0.92,0,0,0,0,5,0,6,0,4,106,0.0
33,0.802,0,0,0,0,0,0,6,0,1,75,1.0
0,0.92,0,0,2,0,0,20,4,0,3,85,0.0
15,0.91,0,1,0,3,0,2,4,4,0,128,0.0
2,0.624,0,0,0,0,0,20,1,2,0,20,1.0
57,0.743,0,0,0,1,0,0,3,0,5,135,0.0
0,0.92,0,0,0,0,0,18,2,4,5,21,0.0
17,0.924,0,0,0,0,3,17,7,0,5,3,0.0
2,0.624,0,1,1,0,0,6,7,0,0,224,0.0
15,0.91,0,0,0,0,0,11,6,0,0,18,0.0
7,0.762,0,0,1,0,0,17,6,0,5,83,0.0
17,0.924,0,0,0,0,0,0,5,1,5,74,0.0
12,0.804,0,0,0,0,0,19,0,1,5,112,0.0
2,0.624,0,1,1,2,0,2,0,1,2,165,0.0
0,0.92,0,0,0,0,1,0,0,1,1,78,1.0
15,0.91,0,0,0,0,0,0,6,0,0,28,0.0
18,0.6659999999999999,0,1,0,3,1,0,6,0,1,112,0.0
9,0.926,0,0,0,2,1,15,0,1,4,19,0.0
12,0.804,0,0,0,0,0,12,0,1,2,9,1.0
13,0.855,0,0,0,0,0,20,0,1,1,23,0.0
9,0.926,1,0,0,1,3,0,1,0,1,66,0.0
74,0.698,0,1,0,1,0,2,1,0,0,46,1.0
0,0.92,1,0,0,1,2,11,0,5,3,54,0.0
0,0.92,0,0,0,0,3,15,2,0,0,145,1.0
25,0.55,0,0,0,0,0,2,5,0,4,29,1.0
0,0.92,0,1,1,2,0,2,5,0,0,106,1.0
0,0.92,0,0,0,3,0,0,2,0,0,79,1.0
9,0.926,0,0,0,1,0,0,0,0,1,55,0.0
34,0.579,0,0,1,0,0,2,5,0,5,83,1.0
12,0.804,0,0,1,1,0,12,5,0,0,43,0.0
23,0.939,0,0,0,0,0,20,0,1,3,81,0.0
23,0.939,0,0,0,0,0,4,1,0,1,21,0.0
0,0.92,0,0,0,0,4,0,6,0,5,18,0.0
6,0.92,0,0,0,1,0,13,6,0,1,77,0.0
6,0.92,0,0,0,0,0,0,6,0,1,27,0.0
0,0.92,0,0,0,0,0,9,4,0,0,9,0.0
9,0.926,0,1,2,1,0,0,1,1,0,15,0.0
0,0.92,0,0,1,0,0,1,4,0,5,94,0.0
39,0.8959999999999999,0,1,0,2,0,12,4,0,0,18,0.0
0,0.92,0,0,2,0,0,2,4,0,4,105,0.0
13,0.855,0,1,0,1,1,15,4,0,5,15,0.0
9,0.926,0,0,0,0,0,11,6,0,5,3,0.0
2,0.624,0,0,0,1,0,11,0,0,5,57,1.0
2,0.624,0,0,0,0,0,20,3,0,2,7,1.0
0,0.92,0,0,0,0,2,12,3,0,0,104,0.0
13,0.855,0,0,1,2,2,11,6,0,2,2,0.0
2,0.624,0,0,1,0,0,8,5,0,0,17,0.0
82,0.743,0,1,2,4,0,8,0,1,0,44,1.0
24,0.8270000000000001,0,0,2,0,0,2,6,5,0,94,0.0
76,0.84,0,0,0,3,0,0,4,0,0,210,1.0
9,0.926,0,1,0,2,0,12,0,0,3,121,0.0
2,0.624,0,0,0,1,0,13,0,0,5,86,0.0
52,0.727,0,0,0,0,0,19,0,0,3,254,0.0
0,0.92,0,0,0,0,2,0,3,5,1,90,0.0
0,0.92,0,0,0,1,3,2,3,0,1,56,0.0
9,0.926,0,0,0,1,0,6,6,0,0,18,0.0
20,0.923,0,1,1,2,0,8,6,0,2,52,0.0
0,0.92,0,1,0,1,5,9,2,0,1,43,0.0
9,0.926,0,0,0,0,4,0,6,0,0,43,0.0
36,0.897,0,0,0,1,0,18,2,0,4,27,0.0
8,0.913,0,0,0,3,0,0,6,0,0,43,1.0
89,0.698,0,1,1,0,0,17,6,0,0,19,1.0
34,0.579,0,0,0,2,0,3,6,0,2,160,1.0
6,0.92,0,0,0,0,0,6,0,0,1,15,0.0
13,0.855,0,0,0,1,0,17,0,0,0,15,0.0
33,0.802,0,0,0,0,4,10,1,0,0,156,0.0
13,0.855,0,1,1,1,0,7,1,0,5,18,0.0
0,0.92,0,1,1,2,0,10,1,0,2,61,1.0
0,0.92,0,0,1,0,3,0,1,0,0,258,0.0
2,0.624,0,0,0,1,0,19,2,0,0,96,1.0
15,0.91,0,0,0,0,2,15,7,5,0,14,0.0
2,0.624,0,0,0,1,0,11,3,0,5,62,0.0
0,0.92,1,0,0,0,1,11,0,0,0,12,0.0
9,0.926,0,0,0,0,0,0,6,0,1,42,0.0
15,0.91,0,0,0,0,0,10,3,0,0,92,0.0
9,0.926,0,1,1,0,0,18,3,0,0,20,0.0
13,0.855,0,0,1,0,0,6,2,0,0,34,0.0
15,0.91,0,0,0,1,0,0,7,0,1,47,0.0
0,0.92,0,0,0,0,0,0,0,1,3,61,0.0
2,0.624,0,0,0,1,0,7,4,0,1,168,1.0
31,0.698,0,0,1,0,0,4,5,0,0,50,1.0
8,0.913,0,0,0,0,0,15,4,0,1,23,1.0
44,0.698,0,1,1,3,0,0,2,4,1,3,0.0
14,0.887,0,0,0,2,0,18,0,0,0,30,0.0
100,0.74,1,0,1,0,0,4,5,0,2,73,0.0
0,0.92,0,0,0,0,0,0,5,0,0,37,1.0
0,0.92,0,1,0,1,4,0,5,0,1,8,0.0
13,0.855,0,0,0,1,0,9,0,0,5,70,0.0
36,0.897,0,0,0,3,0,9,1,1,5,5,0.0
0,0.92,0,0,0,0,0,16,2,0,1,7,0.0
48,0.939,0,0,0,1,0,12,1,0,4,86,0.0
27,0.698,0,0,1,0,0,13,1,0,0,12,1.0
0,0.92,2,0,0,0,3,3,0,1,0,56,0.0
0,0.92,0,1,0,4,3,11,0,1,2,30,0.0
33,0.802,0,1,1,2,3,8,5,2,0,34,1.0
97,0.763,0,0,0,0,0,6,1,1,0,86,0.0
17,0.924,0,0,0,0,0,20,0,0,0,232,0.0
0,0.92,0,1,0,1,0,15,4,0,0,90,0.0
0,0.92,0,0,0,0,0,0,4,0,1,6,0.0
4,0.767,0,1,0,2,0,2,4,0,0,32,1.0
0,0.92,0,0,0,3,0,14,6,0,3,22,0.0
25,0.55,0,0,0,0,1,8,0,0,0,66,1.0
15,0.91,1,1,0,0,0,3,0,5,4,48,0.0
0,0.92,1,0,0,0,0,0,4,0,5,130,0.0
0,0.92,0,1,1,0,0,20,4,0,0,100,1.0
36,0.897,0,0,0,1,0,19,0,3,5,64,0.0
15,0.91,0,0,0,0,3,8,7,1,2,28,0.0
2,0.624,0,0,0,0,0,12,2,0,2,64,1.0
0,0.92,0,0,0,0,0,13,2,0,4,21,1.0
16,0.884,0,0,0,1,0,1,5,0,4,24,0.0
0,0.92,0,1,0,2,0,3,5,0,2,94,0.0
86,0.856,0,1,0,3,0,7,5,0,0,50,0.0
14,0.887,0,0,0,2,0,20,0,0,0,92,0.0
2,0.624,0,1,1,1,0,8,0,0,2,40,0.0
2,0.624,0,1,1,2,0,8,0,0,2,15,1.0
50,0.903,0,0,0,0,3,0,1,0,1,18,0.0
2,0.624,0,0,0,0,0,13,1,0,0,94,1.0
30,0.866,0,0,1,0,0,20,5,0,0,44,0.0
2,0.624,0,1,1,2,0,11,5,0,0,105,1.0
48,0.939,0,0,0,1,3,1,4,0,3,12,0.0
2,0.624,0,0,0,0,0,20,2,5,2,9,1.0
0,0.92,0,1,0,0,0,3,2,5,2,79,0.0
0,0.92,0,1,2,0,0,16,6,5,0,70,0.0
60,0.6890000000000001,0,0,1,1,0,7,0,5,1,105,0.0
34,0.579,0,1,1,2,0,17,0,0,2,78,0.0
15,0.91,0,0,1,0,5,20,0,0,0,6,0.0
14,0.887,0,0,0,0,0,16,1,0,5,27,0.0
2,0.624,0,0,0,0,0,10,0,0,0,174,1.0
0,0.92,0,0,0,0,0,15,7,0,5,212,0.0
7,0.762,0,0,0,1,0,0,0,0,1,13,0.0
15,0.91,0,0,0,0,0,0,2,4,0,41,0.0
0,0.92,0,1,1,0,0,2,2,4,2,4,0.0
57,0.743,0,0,0,1,0,18,0,0,1,112,0.0
47,0.698,1,0,0,0,0,19,0,0,0,88,0.0
25,0.55,0,0,2,0,0,17,0,0,0,13,0.0
73,0.698,0,1,1,2,0,8,0,0,0,18,0.0
0,0.92,0,0,0,1,0,0,0,0,4,85,0.0
34,0.579,0,1,1,2,0,10,0,0,4,102,1.0
15,0.91,0,1,0,2,0,2,0,0,4,42,0.0
39,0.8959999999999999,0,1,1,0,0,17,0,0,2,35,1.0
0,0.92,0,1,0,0,0,10,0,0,2,42,1.0
0,0.92,0,0,0,0,0,11,1,0,3,2,0.0
38,0.925,0,1,0,1,3,0,1,0,1,5,0.0
0,0.92,0,0,0,0,4,15,0,1,0,130,0.0
30,0.866,0,0,0,0,0,0,0,1,5,47,1.0
23,0.939,0,0,0,1,0,15,2,0,0,332,0.0
0,0.92,0,0,0,0,0,19,5,0,0,85,0.0
2,0.624,0,0,0,0,0,11,5,0,0,68,1.0
6,0.92,0,0,0,0,0,16,5,0,0,113,0.0
0,0.92,0,1,2,0,0,17,2,0,5,24,0.0
57,0.743,0,0,1,0,0,2,0,0,0,107,0.0
2,0.624,0,0,0,0,0,4,7,0,0,26,1.0
58,0.899,0,0,0,2,0,6,6,0,2,30,0.0
0,0.92,0,0,0,0,0,21,7,0,1,21,0.0
19,0.5579999999999999,0,0,0,0,0,2,6,0,0,248,0.0
30,0.866,0,1,1,2,0,3,6,0,2,64,0.0
0,0.92,0,1,0,0,0,0,4,0,1,47,0.0
58,0.899,0,0,0,0,0,17,0,0,0,155,1.0
13,0.855,1,1,1,1,0,4,0,0,1,78,0.0
2,0.624,1,1,1,0,0,3,0,0,1,18,1.0
15,0.91,0,0,0,3,0,0,6,1,3,44,0.0
2,0.624,0,0,0,0,0,11,1,0,0,80,0.0
6,0.92,0,0,0,0,0,0,6,0,1,55,0.0
13,0.855,0,0,0,1,0,17,0,0,0,9,0.0
15,0.91,0,0,0,0,0,0,0,0,0,91,0.0
33,0.802,0,1,0,0,0,0,7,0,3,80,0.0
2,0.624,0,0,0,0,0,17,2,0,0,43,1.0
48,0.939,0,0,0,1,0,13,2,0,2,109,0.0
9,0.926,0,0,1,0,0,15,6,0,0,111,0.0
15,0.91,0,0,0,0,0,7,6,0,4,75,0.0
15,0.91,0,0,0,0,0,0,6,0,1,7,0.0
9,0.926,0,0,0,1,0,18,4,0,0,88,0.0
0,0.92,0,1,0,0,0,12,4,0,3,140,1.0
0,0.92,0,0,0,0,0,0,4,0,3,23,0.0
2,0.624,0,0,0,1,0,16,1,1,5,26,0.0
15,0.91,0,1,1,2,0,18,1,1,2,20,0.0
32,0.682,0,0,1,0,0,10,1,1,0,45,1.0
12,0.804,0,0,0,1,0,12,0,0,0,76,0.0
0,0.92,0,1,1,0,0,8,0,0,0,43,0.0
57,0.743,0,0,0,0,0,12,4,0,0,42,0.0
13,0.855,0,1,0,1,0,17,2,0,0,6,0.0
66,0.738,0,0,0,0,0,18,6,0,4,134,0.0
37,0.949,0,0,0,1,0,2,6,0,0,67,0.0
25,0.55,0,0,0,1,0,8,0,5,0,6,0.0
0,0.92,0,0,0,1,3,19,6,0,3,68,0.0
25,0.55,0,1,1,0,3,8,6,0,0,33,1.0
33,0.802,0,0,0,0,0,9,3,0,0,107,0.0
2,0.624,0,1,1,2,0,19,3,0,0,8,0.0
23,0.939,0,1,1,2,0,17,4,0,0,52,0.0
16,0.884,0,0,0,1,0,13,0,0,1,10,0.0
6,0.92,0,0,0,0,1,19,0,0,2,34,0.0
9,0.926,0,1,0,2,1,8,0,0,2,31,0.0
0,0.92,0,0,0,1,0,0,6,0,1,128,0.0
2,0.624,0,1,0,0,0,7,2,0,1,23,1.0
2,0.624,0,0,0,1,0,7,3,0,1,67,1.0
39,0.8959999999999999,0,0,0,1,0,1,3,0,1,43,0.0
0,0.92,1,0,0,0,0,1,2,0,5,320,0.0
17,0.924,0,0,0,0,0,17,4,0,4,81,0.0
9,0.926,0,0,0,1,0,11,3,0,0,19,0.0
2,0.624,0,0,0,0,0,2,2,0,0,56,1.0
39,0.8959999999999999,0,0,0,0,0,11,2,0,0,66,0.0
0,0.92,0,0,0,0,5,0,0,3,0,127,0.0
0,0.92,1,1,1,0,3,10,0,3,0,42,1.0
0,0.92,0,0,0,0,2,12,0,3,1,31,1.0
31,0.698,0,1,0,0,0,11,0,0,0,65,0.0
13,0.855,0,0,0,1,0,5,0,0,0,28,0.0
2,0.624,0,1,1,2,0,12,0,0,2,68,0.0
13,0.855,0,0,0,2,0,8,1,0,0,62,0.0
36,0.897,0,0,0,1,0,4,6,0,2,3,0.0
101,0.698,0,1,1,0,0,8,6,0,2,112,1.0
18,0.6659999999999999,0,0,0,0,0,0,5,3,1,13,0.0
15,0.91,0,0,0,3,0,9,1,0,0,11,0.0
2,0.624,0,1,1,0,0,10,0,0,0,260,1.0
28,0.893,0,0,2,0,0,12,0,0,4,54,0.0
7,0.762,0,0,0,1,0,11,4,0,5,42,0.0
36,0.897,0,0,2,1,0,18,0,0,0,44,0.0
9,0.926,0,1,1,2,0,12,3,0,0,65,0.0
0,0.92,0,0,0,1,0,19,2,0,5,16,0.0
50,0.903,0,0,0,1,0,0,5,0,5,50,0.0
32,0.682,1,0,1,0,0,17,5,0,5,101,1.0
6,0.92,0,0,0,0,0,19,2,0,0,64,0.0
35,0.878,0,0,0,0,0,0,2,0,1,15,0.0
36,0.897,0,1,1,0,0,17,1,2,1,320,0.0
60,0.6890000000000001,1,0,0,0,0,2,6,1,0,11,0.0
9,0.926,0,0,2,0,0,20,0,0,0,36,1.0
14,0.887,0,1,0,2,0,8,0,0,2,10,0.0
2,0.624,0,1,0,2,0,17,0,0,2,81,0.0
20,0.923,1,0,0,1,3,11,6,4,5,48,0.0
2,0.624,1,1,1,2,3,11,6,4,0,12,0.0
0,0.92,0,0,0,1,0,0,6,0,5,26,0.0
15,0.91,0,0,0,1,0,0,6,0,0,51,0.0
60,0.6890000000000001,0,0,2,0,0,11,6,0,0,18,1.0
22,0.754,0,0,2,0,0,18,6,0,0,106,0.0
9,0.926,0,0,0,3,0,0,2,0,1,58,0.0
20,0.923,0,1,1,0,0,17,2,0,0,236,0.0
36,0.897,0,0,0,0,0,16,5,0,0,113,0.0
8,0.913,0,0,0,1,0,0,1,0,1,80,0.0
0,0.92,0,0,2,0,0,13,1,4,0,47,0.0
36,0.897,0,0,0,0,0,1,0,0,1,153,0.0
2,0.624,0,0,0,0,0,19,4,0,3,28,1.0
10,0.8270000000000001,0,0,0,0,0,0,4,0,1,61,0.0
2,0.624,0,0,1,0,0,17,4,0,5,48,0.0
22,0.754,0,0,0,0,0,19,6,0,0,96,0.0
9,0.926,0,0,0,0,0,0,6,0,1,54,0.0
37,0.949,0,0,0,1,0,0,0,0,0,34,0.0
6,0.92,0,1,1,0,0,2,0,0,0,190,0.0
0,0.92,0,0,0,0,0,0,6,1,0,6,0.0
15,0.91,0,0,0,0,2,1,5,1,0,114,0.0
9,0.926,0,0,1,1,2,1,0,0,5,37,0.0
0,0.92,0,0,0,0,0,0,2,0,5,64,0.0
0,0.92,0,0,0,1,0,21,6,0,5,17,0.0
36,0.897,0,1,0,1,0,11,6,0,5,222,0.0
0,0.92,0,0,0,0,0,0,6,0,1,226,1.0
0,0.92,0,0,1,0,0,11,2,0,5,101,0.0
0,0.92,0,0,0,1,0,8,6,0,0,22,1.0
0,0.92,1,0,0,3,0,0,7,5,1,170,0.0
6,0.92,0,0,0,0,0,0,0,0,5,276,0.0
0,0.92,0,0,0,0,3,0,0,3,0,51,0.0
0,0.92,0,0,0,2,3,10,0,0,0,95,0.0
9,0.926,0,0,0,1,0,0,6,0,1,74,0.0
9,0.926,0,0,0,0,0,0,1,2,5,96,0.0
0,0.92,0,1,0,0,0,13,6,1,0,17,0.0
16,0.884,0,0,0,0,0,6,0,1,0,81,0.0
2,0.624,0,1,0,0,0,10,7,1,2,46,0.0
28,0.893,0,0,0,1,0,19,7,1,1,102,0.0
0,0.92,0,0,2,0,5,2,5,0,5,70,0.0
15,0.91,0,1,0,0,0,0,0,1,0,89,0.0
36,0.897,0,1,0,0,0,14,6,0,1,58,0.0
15,0.91,0,0,0,1,0,9,4,0,5,104,0.0
0,0.92,0,0,0,0,0,1,1,0,3,45,0.0
15,0.91,0,0,1,0,0,2,5,0,0,109,0.0
30,0.866,0,0,0,0,0,21,6,0,1,109,0.0
6,0.92,0,1,1,0,0,10,2,0,0,12,1.0
71,0.579,0,1,0,2,0,8,2,0,0,20,1.0
15,0.91,0,0,0,0,0,19,7,0,0,3,0.0
12,0.804,0,0,2,1,0,12,6,0,5,44,0.0
0,0.92,1,1,0,0,3,12,6,0,1,7,1.0
2,0.624,0,0,1,1,0,3,6,0,0,12,0.0
0,0.92,0,1,0,1,0,0,0,0,5,96,0.0
0,0.92,0,0,0,1,0,18,0,0,5,62,0.0
2,0.624,0,0,0,0,0,3,6,0,0,84,1.0
56,0.516,0,0,0,0,0,5,1,2,1,36,1.0
0,0.92,0,0,0,1,0,0,0,5,0,21,0.0
0,0.92,1,0,0,0,0,20,0,2,0,48,0.0
25,0.55,0,0,0,0,0,18,5,0,0,11,1.0
14,0.887,0,0,0,1,0,15,4,0,0,104,1.0
16,0.884,0,0,0,0,0,17,7,0,5,36,1.0
0,0.92,0,0,0,0,0,5,4,0,0,70,0.0
15,0.91,0,1,0,4,0,8,4,0,2,18,0.0
6,0.92,0,0,0,0,0,0,4,0,0,134,1.0
0,0.92,0,1,0,0,0,0,4,0,1,53,1.0
4,0.767,0,0,0,0,0,6,4,0,1,34,0.0
0,0.92,0,0,0,0,0,12,2,0,0,38,0.0
12,0.804,0,0,0,1,0,0,6,0,0,18,0.0
27,0.698,0,1,2,2,0,8,1,2,0,69,0.0
8,0.913,0,0,0,0,0,0,1,0,5,3,1.0
15,0.91,0,1,1,0,0,10,1,0,2,55,0.0
15,0.91,0,1,0,2,0,3,1,0,2,143,0.0
0,0.92,0,0,0,1,0,0,6,5,3,40,0.0
0,0.92,0,0,0,0,0,0,6,5,5,100,1.0
22,0.754,0,0,0,0,0,12,6,0,0,11,0.0
0,0.92,0,1,0,0,0,2,6,0,5,86,1.0
2,0.624,0,1,1,2,0,3,6,0,2,11,0.0
28,0.893,0,0,1,0,0,19,1,0,0,114,0.0
0,0.92,0,0,0,1,0,0,6,0,1,19,0.0
6,0.92,0,0,0,0,0,11,1,1,0,100,0.0
65,0.7659999999999999,0,0,2,0,1,19,4,0,1,112,0.0
36,0.897,0,1,2,0,0,8,1,0,0,85,0.0
15,0.91,0,0,0,1,0,11,6,1,0,74,0.0
0,0.92,0,0,0,0,0,1,0,1,5,31,0.0
2,0.624,0,1,1,2,0,3,0,1,2,15,1.0
22,0.754,0,1,1,2,0,11,0,1,2,163,0.0
15,0.91,0,0,1,2,0,14,0,1,1,56,1.0
15,0.91,0,1,0,2,0,8,0,1,2,141,0.0
59,0.915,0,1,1,0,0,17,0,1,2,12,0.0
12,0.804,0,1,0,1,1,6,0,0,0,20,0.0
23,0.939,0,0,0,0,0,0,1,0,1,31,0.0
20,0.923,2,0,0,0,0,15,2,0,3,30,0.0
2,0.624,0,0,0,0,0,3,0,0,0,109,1.0
0,0.92,0,0,0,0,0,14,3,0,3,160,0.0
0,0.92,0,0,0,0,0,5,0,0,1,31,0.0
0,0.92,0,0,0,1,0,0,0,0,1,70,0.0
15,0.91,0,1,0,1,0,21,0,0,5,68,0.0
9,0.926,0,0,0,0,0,16,0,0,5,43,0.0
6,0.92,0,0,0,0,0,12,0,0,0,118,0.0
0,0.92,0,0,0,0,0,0,2,0,5,54,0.0
2,0.624,0,0,0,1,0,11,5,0,5,8,1.0
24,0.8270000000000001,0,0,1,0,0,11,7,0,0,140,0.0
2,0.624,0,0,1,0,0,17,7,0,0,66,1.0
0,0.92,0,0,0,0,0,18,4,0,4,148,0.0
0,0.92,0,0,0,0,0,0,4,0,1,10,1.0
33,0.802,0,0,0,0,0,19,0,0,2,108,0.0
0,0.92,0,0,2,2,0,20,0,4,5,134,1.0
0,0.92,0,0,0,0,0,0,6,0,1,63,0.0
2,0.624,1,0,0,0,0,6,2,0,0,58,0.0
66,0.738,0,1,1,0,5,2,6,0,0,8,0.0
6,0.92,0,0,1,0,0,0,6,0,0,122,0.0
9,0.926,0,0,0,0,0,20,5,0,3,72,0.0
25,0.55,0,0,0,0,0,3,6,0,0,50,1.0
23,0.939,0,0,0,0,0,0,4,0,1,20,1.0
9,0.926,0,0,0,0,0,12,3,5,3,4,0.0
18,0.6659999999999999,0,0,0,0,0,6,0,0,4,280,0.0
32,0.682,1,1,1,0,4,10,0,0,2,140,1.0
15,0.91,0,1,1,2,4,10,0,0,2,204,0.0
84,0.848,0,0,0,0,0,19,0,0,0,38,0.0
65,0.7659999999999999,0,1,1,0,0,17,0,0,0,210,1.0
28,0.893,0,0,0,0,0,2,5,0,0,114,0.0
6,0.92,0,0,0,0,0,16,6,0,1,167,0.0
15,0.91,0,0,0,0,0,0,6,0,1,56,0.0
0,0.92,0,1,0,1,5,1,6,0,5,21,0.0
0,0.92,0,0,0,0,0,0,6,0,1,6,0.0
23,0.939,0,0,0,1,0,18,3,5,0,9,0.0
2,0.624,0,0,0,0,0,8,0,0,5,316,0.0
12,0.804,0,1,0,0,0,19,2,0,0,37,0.0
2,0.624,1,0,0,0,0,14,2,0,1,88,1.0
0,0.92,2,1,1,0,5,2,1,5,0,2,0.0
6,0.92,0,0,0,1,0,4,6,0,0,102,0.0
0,0.92,0,0,0,3,0,0,2,4,0,33,0.0
0,0.92,0,0,0,0,0,0,3,0,5,25,0.0
8,0.913,0,0,0,1,0,0,3,0,0,77,0.0
9,0.926,0,1,0,1,0,19,2,5,5,18,0.0
6,0.92,0,0,0,0,0,17,3,5,0,206,0.0
0,0.92,0,0,0,1,0,0,2,0,5,7,0.0
27,0.698,0,0,0,0,0,12,1,0,3,4,0.0
9,0.926,0,1,1,0,0,6,5,0,0,45,0.0
0,0.92,0,1,1,1,5,1,5,0,2,188,0.0
0,0.92,0,0,0,0,0,2,0,0,0,56,0.0
2,0.624,0,0,0,0,0,6,7,0,2,99,0.0
0,0.92,0,0,0,0,0,8,2,0,0,16,0.0
6,0.92,0,0,0,0,0,9,0,1,0,64,0.0
15,0.91,0,0,0,0,0,2,0,1,0,102,0.0
6,0.92,1,1,0,0,0,11,6,5,0,54,0.0
2,0.624,1,1,1,1,0,11,6,5,2,53,1.0
12,0.804,0,1,1,0,0,10,6,5,0,29,0.0
6,0.92,0,0,0,0,0,16,5,1,5,56,0.0
0,0.92,0,0,0,0,0,0,5,1,0,47,1.0
17,0.924,0,0,0,0,0,13,5,1,0,108,0.0
50,0.903,0,1,1,2,0,8,5,1,0,28,0.0
0,0.92,0,0,0,0,4,0,0,0,5,79,0.0
8,0.913,0,1,1,2,4,8,7,4,5,26,1.0
2,0.624,0,1,1,2,4,3,7,4,2,96,0.0
6,0.92,0,1,1,1,0,11,7,4,5,29,1.0
2,0.624,0,0,0,1,5,17,2,0,5,13,1.0
11,0.843,0,0,0,0,0,6,0,0,0,24,0.0
15,0.91,0,0,0,3,0,4,6,0,5,58,0.0
27,0.698,0,0,0,0,0,13,1,1,0,25,0.0
67,0.647,0,0,2,1,0,4,5,1,2,24,0.0
17,0.924,0,0,0,0,0,18,0,1,0,166,0.0
9,0.926,0,0,0,0,0,11,0,0,0,8,0.0
9,0.926,0,0,0,1,0,1,2,0,5,5,0.0
27,0.698,0,1,1,0,0,2,2,0,2,14,0.0
9,0.926,0,0,0,1,0,0,2,0,1,328,0.0
20,0.923,0,0,2,1,3,8,2,0,0,52,0.0
0,0.92,0,1,0,1,3,11,2,0,2,190,0.0
22,0.754,0,0,0,2,3,0,2,4,5,116,0.0
2,0.624,1,0,1,1,0,5,6,0,1,8,1.0
0,0.92,0,1,0,0,0,19,2,0,2,7,1.0
16,0.884,0,0,0,0,0,19,5,1,0,69,0.0
36,0.897,0,0,0,1,4,19,1,0,4,31,0.0
27,0.698,0,0,0,0,0,6,1,0,0,39,0.0
9,0.926,0,0,2,0,0,4,5,1,0,45,0.0
36,0.897,0,0,0,1,0,12,5,1,1,76,0.0
0,0.92,0,0,0,0,0,0,5,1,5,59,1.0
22,0.754,0,0,0,0,0,0,5,1,5,33,0.0
